make_model,hp_kw,km,age,gearing_type,gears,price
Audi A3,81.0,32654.0,2.0,Manual,5.0,18900
Audi A3,81.0,67000.0,2.0,Manual,6.0,18900
Audi A3,85.0,31085.0,2.0,Manual,6.0,18900
Audi A3,85.0,30000.0,2.0,Manual,6.0,18900
Audi A3,85.0,35500.0,2.0,Manual,6.0,18900
Audi A3,85.0,25400.0,2.0,Manual,6.0,18900
Audi A3,110.0,12000.0,2.0,Manual,6.0,18899
Audi A3,81.0,39400.0,2.0,Manual,6.0,18980
Audi A3,85.0,36677.0,2.0,Manual,6.0,18980
Audi A3,85.0,23968.0,2.0,Manual,6.0,18980
Audi A3,85.0,26274.0,2.0,Manual,6.0,18980
Audi A3,85.0,26397.0,1.0,Manual,6.0,18980
Audi A3,81.0,54000.0,2.0,Manual,6.0,18980
Audi A3,85.0,61000.0,2.0,Manual,6.0,18980
Audi A3,81.0,35996.0,2.0,Manual,6.0,18977
Audi A3,81.0,25850.0,2.0,Manual,6.0,18960
Audi A3,85.0,51893.0,2.0,Manual,6.0,18950
Audi A3,85.0,50687.0,2.0,Manual,6.0,18950
Audi A3,110.0,36900.0,2.0,Manual,6.0,18950
Audi A3,81.0,62603.0,2.0,Manual,6.0,18950
Audi A3,81.0,62603.0,2.0,Manual,6.0,18950
Audi A3,85.0,25000.0,2.0,Manual,6.0,18950
Audi A3,81.0,39900.0,2.0,Manual,6.0,18950
Audi A3,85.0,56469.0,2.0,Manual,6.0,18945
Audi A3,81.0,77000.0,2.0,Manual,6.0,18930
Audi A3,85.0,19851.0,2.0,Manual,6.0,18930
Audi A3,110.0,47000.0,2.0,Manual,6.0,18995
Audi A3,85.0,15200.0,1.0,Manual,7.0,18995
Audi A3,85.0,24246.0,2.0,Manual,6.0,18990
Audi A3,85.0,19805.0,2.0,Manual,6.0,18990
Audi A3,85.0,24246.0,2.0,Manual,6.0,18990
Audi A3,85.0,13466.0,2.0,Manual,6.0,18920
Audi A3,85.0,49276.0,1.0,Manual,6.0,18990
Audi A3,85.0,39000.0,2.0,Manual,6.0,18990
Audi A3,85.0,25541.0,2.0,Manual,6.0,18990
Audi A3,85.0,25813.0,2.0,Manual,6.0,18990
Audi A3,110.0,51376.0,2.0,Manual,6.0,18899
Audi A3,85.0,49000.0,2.0,Manual,6.0,18990
Audi A3,85.0,49000.0,2.0,Manual,6.0,18990
Audi A3,81.0,52000.0,2.0,Manual,6.0,18990
Audi A3,85.0,41000.0,1.0,Manual,6.0,18990
Audi A3,85.0,19000.0,2.0,Manual,6.0,18990
Audi A3,85.0,19805.0,2.0,Manual,6.0,18990
Audi A3,85.0,30000.0,2.0,Manual,6.0,18990
Audi A3,85.0,46900.0,2.0,Manual,6.0,18990
Audi A3,85.0,25813.0,2.0,Manual,6.0,18990
Audi A3,85.0,4999.0,0.0,Manual,6.0,18980
Audi A3,81.0,30000.0,2.0,Manual,6.0,18499
Audi A3,81.0,29500.0,2.0,Manual,6.0,18499
Audi A3,110.0,31150.0,2.0,Manual,6.0,18500
Audi A3,110.0,72000.0,2.0,Manual,6.0,18500
Audi A3,85.0,17420.0,2.0,Manual,6.0,18500
Audi A3,85.0,49500.0,2.0,Manual,6.0,18500
Audi A3,110.0,95000.0,2.0,Manual,6.0,18490
Audi A3,92.0,20000.0,2.0,Manual,6.0,18490
Audi A3,81.0,31789.0,2.0,Manual,6.0,18490
Audi A3,81.0,37500.0,2.0,Manual,6.0,18480
Audi A3,85.0,24900.0,2.0,Manual,6.0,18470
Audi A3,81.0,26450.0,2.0,Manual,6.0,18460
Audi A3,85.0,44764.0,2.0,Manual,6.0,18450
Audi A3,85.0,25000.0,2.0,Manual,6.0,18460
Audi A3,81.0,84520.0,2.0,Manual,6.0,18310
Audi A3,85.0,18000.0,2.0,Manual,6.0,18300
Audi A3,85.0,15479.0,1.0,Manual,6.0,18890
Audi A3,85.0,9900.0,1.0,Manual,6.0,18420
Audi A3,85.0,24018.0,2.0,Manual,6.0,18890
Audi A3,81.0,57800.0,2.0,Manual,6.0,18890
Audi A3,85.0,28500.0,2.0,Manual,6.0,18400
Audi A3,85.0,30750.0,2.0,Manual,6.0,18890
Audi A3,85.0,24000.0,2.0,Manual,6.0,18890
Audi A3,110.0,40000.0,2.0,Manual,6.0,18890
Audi A3,85.0,23000.0,2.0,Manual,6.0,18879
Audi A3,81.0,35000.0,2.0,Manual,6.0,18850
Audi A3,81.0,25000.0,2.0,Manual,6.0,18849
Audi A3,81.0,77290.0,2.0,Manual,6.0,18840
Audi A3,85.0,1.0,0.0,Manual,6.0,18820
Audi A3,85.0,57816.0,2.0,Manual,6.0,18840
Audi A3,85.0,41519.0,2.0,Manual,6.0,18800
Audi A3,81.0,43000.0,2.0,Manual,6.0,18800
Audi A3,81.0,35000.0,2.0,Manual,6.0,18800
Audi A3,85.0,25446.0,2.0,Manual,7.0,18799
Audi A3,85.0,30839.0,2.0,Manual,7.0,18799
Audi A3,85.0,13241.0,2.0,Manual,6.0,18790
Audi A3,85.0,24500.0,2.0,Manual,6.0,18298
Audi A3,92.0,19500.0,2.0,Manual,6.0,18200
Audi A3,85.0,51700.0,2.0,Manual,6.0,18250
Audi A3,81.0,24800.0,2.0,Manual,6.0,18200
Audi A3,81.0,24800.0,2.0,Manual,6.0,18200
Audi A3,81.0,78500.0,2.0,Manual,6.0,18790
Audi A3,81.0,30000.0,2.0,Manual,6.0,18000
Audi A3,81.0,30000.0,2.0,Manual,6.0,18000
Audi A3,85.0,86036.0,2.0,Manual,6.0,18000
Audi A3,85.0,58500.0,2.0,Manual,6.0,18000
Audi A3,81.0,30000.0,2.0,Manual,6.0,18000
Audi A3,81.0,75000.0,2.0,Manual,6.0,18000
Audi A3,85.0,31500.0,2.0,Manual,6.0,18000
Audi A3,85.0,39000.0,2.0,Manual,6.0,17999
Audi A3,85.0,13000.0,1.0,Manual,6.0,17996
Audi A3,85.0,39501.0,2.0,Manual,6.0,17999
Audi A3,85.0,43833.0,2.0,Manual,6.0,17995
Audi A3,81.0,72061.0,2.0,Manual,6.0,17995
Audi A3,81.0,33330.0,2.0,Manual,6.0,17990
Audi A3,81.0,26419.0,2.0,Manual,6.0,18750
Audi A3,81.0,48127.0,2.0,Manual,6.0,18700
Audi A3,81.0,31883.0,2.0,Manual,6.0,18700
Audi A3,81.0,45039.0,2.0,Manual,6.0,18700
Audi A3,85.0,76867.0,2.0,Manual,6.0,18700
Audi A3,85.0,16316.0,1.0,Manual,7.0,18700
Audi A3,85.0,20792.0,2.0,Manual,6.0,18700
Audi A3,85.0,14390.0,2.0,Manual,6.0,18666
Audi A3,85.0,49885.0,2.0,Manual,6.0,18650
Audi A3,81.0,38000.0,2.0,Manual,6.0,18645
Audi A3,85.0,62981.0,2.0,Manual,6.0,18600
Audi A3,85.0,19800.0,2.0,Manual,6.0,18690
Audi A3,81.0,35112.0,2.0,Manual,6.0,18680
Audi A3,81.0,96100.0,2.0,Manual,6.0,17960
Audi A3,85.0,29000.0,2.0,Manual,6.0,18600
Audi A3,110.0,105000.0,2.0,Manual,6.0,17960
Audi A3,85.0,49500.0,2.0,Manual,6.0,18500
Audi A3,110.0,92246.0,2.0,Manual,6.0,18530
Audi A3,110.0,133000.0,2.0,Manual,6.0,18500
Audi A3,85.0,25000.0,2.0,Manual,7.0,18500
Audi A3,85.0,60453.0,2.0,Manual,7.0,17950
Audi A3,85.0,41890.0,2.0,Manual,6.0,17945
Audi A3,81.0,24287.0,2.0,Manual,6.0,18550
Audi A3,85.0,45700.0,1.0,Manual,6.0,17900
Audi A3,85.0,64595.0,2.0,Manual,6.0,17900
Audi A3,110.0,61621.0,2.0,Manual,6.0,17900
Audi A3,85.0,70100.0,2.0,Manual,6.0,17890
Audi A3,86.0,32745.0,2.0,Manual,6.0,17900
Audi A3,81.0,29500.0,2.0,Manual,6.0,17899
Audi A3,85.0,17000.0,2.0,Manual,6.0,17900
Audi A3,81.0,43500.0,2.0,Manual,6.0,17860
Audi A3,81.0,76290.0,2.0,Manual,6.0,17840
Audi A3,85.0,9900.0,2.0,Manual,6.0,17700
Audi A3,81.0,76290.0,2.0,Manual,6.0,17840
Audi A3,85.0,59520.0,2.0,Manual,6.0,17700
Audi A3,85.0,36700.0,2.0,Manual,6.0,17810
Audi A3,110.0,98000.0,2.0,Manual,6.0,17780
Audi A3,110.0,8909.0,2.0,Manual,7.0,17990
Audi A3,85.0,88134.0,2.0,Manual,6.0,17731
Audi A3,85.0,40000.0,2.0,Manual,6.0,17990
Audi A3,85.0,68090.0,2.0,Manual,6.0,17990
Audi A3,81.0,28000.0,2.0,Manual,6.0,17990
Audi A3,110.0,95075.0,2.0,Manual,7.0,17990
Audi A3,92.0,20000.0,2.0,Manual,6.0,17990
Audi A3,92.0,20000.0,2.0,Manual,6.0,17990
Audi A3,85.0,60000.0,2.0,Manual,6.0,17990
Audi A3,81.0,26000.0,2.0,Manual,6.0,17990
Audi A3,110.0,23128.0,2.0,Manual,6.0,17990
Audi A3,85.0,26510.0,2.0,Manual,6.0,17990
Audi A3,81.0,84391.0,2.0,Manual,6.0,17980
Audi A3,85.0,19999.0,2.0,Manual,6.0,17980
Audi A3,85.0,23968.0,2.0,Manual,6.0,17980
Audi A3,110.0,51347.0,2.0,Manual,6.0,17980
Audi A3,85.0,19000.0,2.0,Manual,6.0,17980
Audi A3,85.0,37113.0,2.0,Manual,6.0,17980
Audi A3,81.0,60000.0,2.0,Manual,6.0,17500
Audi A3,81.0,34400.0,2.0,Manual,6.0,17650
Audi A3,81.0,28400.0,2.0,Manual,6.0,17500
Audi A3,85.0,136000.0,1.0,Manual,6.0,17500
Audi A3,85.0,58000.0,2.0,Manual,6.0,17500
Audi A3,81.0,95000.0,2.0,Manual,6.0,17500
Audi A3,81.0,34650.0,2.0,Manual,6.0,17590
Audi A3,81.0,48509.0,2.0,Manual,6.0,17550
Audi A3,81.0,70300.0,2.0,Manual,7.0,17480
Audi A3,81.0,74000.0,2.0,Manual,6.0,17490
Audi A3,85.0,36000.0,2.0,Manual,6.0,17500
Audi A3,81.0,59763.0,2.0,Manual,6.0,17500
Audi A3,85.0,28000.0,2.0,Manual,6.0,17490
Audi A3,85.0,29395.0,2.0,Manual,6.0,17500
Audi A3,85.0,13072.0,2.0,Manual,6.0,17490
Audi A3,81.0,41000.0,2.0,Manual,6.0,17490
Audi A3,81.0,25850.0,2.0,Manual,6.0,17440
Audi A3,81.0,97643.0,2.0,Manual,6.0,17430
Audi A3,81.0,70783.0,2.0,Manual,6.0,17428
Audi A3,85.0,23000.0,2.0,Manual,6.0,17445
Audi A3,85.0,25000.0,2.0,Manual,6.0,17400
Audi A3,81.0,43800.0,2.0,Manual,6.0,17390
Audi A3,110.0,117647.0,2.0,Manual,6.0,17440
Audi A3,85.0,31070.0,2.0,Manual,6.0,17390
Audi A3,85.0,26000.0,2.0,Manual,6.0,17300
Audi A3,110.0,50000.0,2.0,Manual,6.0,17300
Audi A3,85.0,37875.0,2.0,Manual,6.0,17300
Audi A3,81.0,39800.0,2.0,Manual,6.0,17250
Audi A3,85.0,57900.0,2.0,Manual,6.0,17250
Audi A3,85.0,50438.0,2.0,Manual,6.0,17220
Audi A3,85.0,24700.0,2.0,Manual,6.0,17200
Audi A3,81.0,105000.0,2.0,Manual,6.0,17200
Audi A3,81.0,54000.0,2.0,Manual,6.0,17000
Audi A3,81.0,46059.0,2.0,Manual,6.0,17000
Audi A3,81.0,81987.0,2.0,Manual,6.0,16999
Audi A3,85.0,36000.0,2.0,Manual,6.0,16999
Audi A3,85.0,69000.0,2.0,Manual,6.0,16990
Audi A3,85.0,117000.0,2.0,Manual,6.0,16990
Audi A3,81.0,59380.0,2.0,Manual,6.0,16990
Audi A3,81.0,70000.0,2.0,Manual,6.0,16990
Audi A3,85.0,69000.0,2.0,Manual,6.0,16690
Audi A3,81.0,22500.0,2.0,Manual,6.0,16600
Audi A3,81.0,37708.0,2.0,Manual,6.0,16550
Audi A3,81.0,112700.0,2.0,Manual,6.0,16690
Audi A3,81.0,45560.0,2.0,Manual,6.0,16550
Audi A3,85.0,51000.0,2.0,Manual,6.0,16500
Audi A3,85.0,60102.0,2.0,Manual,6.0,16500
Audi A3,81.0,110000.0,2.0,Manual,6.0,16500
Audi A3,81.0,66714.0,2.0,Manual,6.0,16500
Audi A3,81.0,82000.0,2.0,Manual,6.0,16300
Audi A3,81.0,77000.0,2.0,Manual,6.0,16499
Audi A3,81.0,39900.0,2.0,Manual,6.0,16490
Audi A3,81.0,60000.0,2.0,Manual,6.0,16000
Audi A3,81.0,23500.0,2.0,Manual,6.0,16990
Audi A3,81.0,50129.0,2.0,Manual,6.0,16990
Audi A3,81.0,68021.0,2.0,Manual,6.0,16290
Audi A3,81.0,50129.0,2.0,Manual,6.0,16990
Audi A3,85.0,20000.0,2.0,Manual,6.0,16985
Audi A3,85.0,49996.0,2.0,Manual,6.0,16980
Audi A3,85.0,62254.0,2.0,Manual,6.0,16980
Audi A3,85.0,107000.0,2.0,Manual,6.0,16900
Audi A3,81.0,49913.0,2.0,Manual,6.0,16950
Audi A3,81.0,54740.0,2.0,Manual,6.0,16900
Audi A3,81.0,66466.0,2.0,Manual,6.0,16950
Audi A3,85.0,139879.0,2.0,Manual,6.0,16900
Audi A3,81.0,77000.0,2.0,Manual,6.0,16888
Audi A3,110.0,131900.0,2.0,Manual,6.0,16888
Audi A3,81.0,87584.0,2.0,Manual,6.0,16880
Audi A3,85.0,115000.0,2.0,Manual,6.0,16900
Audi A3,81.0,127000.0,2.0,Manual,6.0,16900
Audi A3,81.0,85000.0,2.0,Manual,6.0,16900
Audi A3,85.0,60648.0,2.0,Manual,6.0,16780
Audi A3,110.0,105908.0,2.0,Manual,6.0,16750
Audi A3,85.0,15.0,2.0,Manual,6.0,19700
Audi A3,85.0,30537.0,2.0,Manual,6.0,19800
Audi A3,85.0,37592.0,1.0,Manual,6.0,19800
Audi A3,85.0,16423.0,1.0,Manual,6.0,19800
Audi A3,81.0,19500.0,2.0,Manual,6.0,19799
Audi A3,85.0,22000.0,1.0,Manual,6.0,19800
Audi A3,110.0,114550.0,2.0,Manual,6.0,19797
Audi A3,85.0,45000.0,1.0,Manual,6.0,19800
Audi A3,85.0,28364.0,2.0,Manual,6.0,19790
Audi A3,85.0,30537.0,2.0,Manual,6.0,19800
Audi A3,85.0,21500.0,2.0,Manual,6.0,19800
Audi A3,85.0,17500.0,2.0,Manual,6.0,19790
Audi A3,85.0,1.0,0.0,Manual,6.0,19780
Audi A3,85.0,28095.0,2.0,Manual,6.0,19790
Audi A3,85.0,28865.0,2.0,Manual,6.0,19770
Audi A3,85.0,33000.0,2.0,Manual,6.0,19750
Audi A3,85.0,28364.0,2.0,Manual,6.0,19790
Audi A3,81.0,50500.0,2.0,Manual,6.0,19780
Audi A3,85.0,5000.0,0.0,Manual,6.0,19750
Audi A3,110.0,55379.0,2.0,Manual,6.0,19740
Audi A3,85.0,14270.0,1.0,Automatic,7.0,22500
Audi A3,87.0,34082.0,1.0,Automatic,7.0,22599
Audi A3,85.0,26759.0,1.0,Automatic,7.0,22450
Audi A3,85.0,24272.0,1.0,Automatic,7.0,23200
Audi A3,85.0,6698.0,1.0,Automatic,6.0,22971
Audi A3,85.0,8200.0,1.0,Automatic,7.0,22990
Audi A3,85.0,24665.0,1.0,Automatic,7.0,22990
Audi A3,110.0,26460.0,1.0,Automatic,7.0,22990
Audi A3,85.0,22784.0,1.0,Automatic,7.0,23200
Audi A3,85.0,12500.0,1.0,Automatic,7.0,22990
Audi A3,85.0,789.0,1.0,Automatic,7.0,22990
Audi A3,110.0,18100.0,1.0,Automatic,6.0,22980
Audi A3,85.0,25316.0,1.0,Manual,7.0,19900
Audi A3,85.0,30261.0,1.0,Manual,7.0,19900
Audi A3,85.0,1.0,0.0,Automatic,6.0,23700
Audi A3,85.0,5800.0,1.0,Automatic,7.0,23690
Audi A3,85.0,9011.0,1.0,Automatic,6.0,23680
Audi A3,110.0,18717.0,1.0,Automatic,7.0,23640
Audi A3,110.0,18000.0,1.0,Automatic,7.0,23700
Audi A3,85.0,11200.0,1.0,Automatic,7.0,23700
Audi A3,85.0,17000.0,1.0,Manual,6.0,19900
Audi A3,85.0,8497.0,0.0,Manual,6.0,20300
Audi A3,85.0,15080.0,1.0,Manual,6.0,20250
Audi A3,85.0,24655.0,1.0,Manual,6.0,20300
Audi A3,85.0,14999.0,0.0,Manual,6.0,20300
Audi A3,85.0,12900.0,1.0,Manual,7.0,19900
Audi A3,85.0,9800.0,1.0,Manual,6.0,20299
Audi A3,85.0,3.0,0.0,Manual,6.0,20290
Audi A3,85.0,16000.0,1.0,Manual,6.0,19990
Audi A3,85.0,5000.0,1.0,Manual,6.0,19990
Audi A3,85.0,9861.0,1.0,Manual,6.0,19990
Audi A3,85.0,19000.0,1.0,Manual,6.0,19989
Audi A3,85.0,18500.0,1.0,Manual,6.0,19980
Audi A3,85.0,26983.0,1.0,Manual,6.0,19980
Audi A3,85.0,26983.0,1.0,Manual,6.0,19980
Audi A3,85.0,21592.0,1.0,Manual,6.0,19950
Audi A3,85.0,20000.0,1.0,Manual,6.0,19950
Audi A3,85.0,21369.0,1.0,Manual,6.0,19950
Audi A3,85.0,22369.0,1.0,Manual,6.0,19950
Audi A3,85.0,29900.0,1.0,Manual,6.0,19950
Audi A3,85.0,21592.0,1.0,Manual,6.0,19950
Audi A3,85.0,21369.0,1.0,Manual,6.0,19950
Audi A3,85.0,26490.0,1.0,Manual,6.0,19940
Audi A3,85.0,26342.0,1.0,Manual,7.0,19930
Audi A3,85.0,17500.0,1.0,Manual,6.0,19900
Audi A3,85.0,12126.0,1.0,Manual,6.0,19900
Audi A3,85.0,11300.0,1.0,Manual,6.0,19900
Audi A3,85.0,164.0,1.0,Manual,6.0,19900
Audi A3,85.0,8000.0,1.0,Manual,6.0,19900
Audi A3,85.0,14900.0,1.0,Manual,6.0,19900
Audi A3,110.0,38400.0,1.0,Manual,6.0,19900
Audi A3,85.0,39000.0,1.0,Manual,6.0,19900
Audi A3,81.0,23000.0,1.0,Manual,6.0,19900
Audi A3,85.0,22462.0,1.0,Manual,6.0,19900
Audi A3,85.0,4300.0,1.0,Manual,6.0,19900
Audi A3,85.0,30000.0,1.0,Manual,6.0,19900
Audi A3,85.0,10900.0,1.0,Manual,6.0,19900
Audi A3,85.0,18000.0,1.0,Manual,6.0,19900
Audi A3,85.0,39900.0,1.0,Manual,6.0,19900
Audi A3,85.0,16000.0,1.0,Manual,6.0,19900
Audi A3,85.0,18000.0,1.0,Manual,6.0,19900
Audi A3,85.0,18000.0,1.0,Manual,6.0,19900
Audi A3,85.0,16000.0,1.0,Manual,6.0,19900
Audi A3,85.0,21000.0,1.0,Manual,6.0,19900
Audi A3,85.0,20000.0,1.0,Manual,6.0,19900
Audi A3,85.0,14000.0,1.0,Manual,6.0,19900
Audi A3,85.0,15080.0,1.0,Manual,6.0,20250
Audi A3,85.0,19500.0,1.0,Manual,6.0,20200
Audi A3,85.0,14613.0,1.0,Manual,6.0,20000
Audi A3,85.0,24421.0,1.0,Manual,6.0,19999
Audi A3,85.0,21000.0,1.0,Manual,6.0,19999
Audi A3,85.0,27249.0,1.0,Manual,7.0,20200
Audi A3,85.0,19950.0,1.0,Manual,6.0,19999
Audi A3,110.0,1.0,0.0,Manual,6.0,20200
Audi A3,85.0,25000.0,1.0,Manual,6.0,20000
Audi A3,85.0,36000.0,1.0,Manual,6.0,19999
Audi A3,110.0,9108.0,1.0,Manual,6.0,19990
Audi A3,85.0,9000.0,1.0,Manual,6.0,19990
Audi A3,85.0,7000.0,1.0,Automatic,7.0,23800
Audi A3,85.0,29800.0,1.0,Manual,6.0,19990
Audi A3,85.0,24421.0,1.0,Manual,6.0,19999
Audi A3,110.0,14000.0,1.0,Automatic,7.0,23800
Audi A3,85.0,183.0,0.0,Automatic,7.0,23800
Audi A3,85.0,15000.0,1.0,Automatic,6.0,23840
Audi A3,85.0,24815.0,1.0,Automatic,7.0,23800
Audi A3,85.0,32000.0,1.0,Automatic,7.0,23800
Audi A3,85.0,14587.0,1.0,Automatic,7.0,23800
Audi A3,85.0,27124.0,1.0,Automatic,7.0,23800
Audi A3,85.0,17609.0,1.0,Automatic,7.0,23800
Audi A3,85.0,16567.0,1.0,Automatic,7.0,23800
Audi A3,110.0,13180.0,1.0,Automatic,7.0,23800
Audi A3,85.0,23382.0,1.0,Automatic,7.0,23800
Audi A3,85.0,33781.0,1.0,Automatic,7.0,23800
Audi A3,85.0,27800.0,1.0,Automatic,7.0,23800
Audi A3,85.0,4980.0,1.0,Automatic,7.0,23780
Audi A3,110.0,15997.0,1.0,Automatic,7.0,23770
Audi A3,85.0,17823.0,1.0,Automatic,7.0,23800
Audi A3,85.0,20.0,1.0,Automatic,7.0,23770
Audi A3,110.0,14800.0,1.0,Automatic,7.0,23750
Audi A3,85.0,10.0,0.0,Automatic,7.0,23700
Audi A3,110.0,18018.0,1.0,Automatic,7.0,23630
Audi A3,110.0,8700.0,1.0,Automatic,7.0,23600
Audi A3,110.0,7300.0,1.0,Automatic,7.0,23600
Audi A3,110.0,8700.0,1.0,Automatic,7.0,23600
Audi A3,85.0,22790.0,1.0,Automatic,7.0,23600
Audi A3,81.0,15040.0,1.0,Automatic,7.0,23600
Audi A3,85.0,3000.0,1.0,Automatic,7.0,23600
Audi A3,85.0,10.0,1.0,Automatic,6.0,23600
Audi A3,85.0,24652.0,1.0,Automatic,7.0,23600
Audi A3,85.0,15692.0,1.0,Automatic,6.0,23530
Audi A3,85.0,10.0,0.0,Automatic,7.0,23400
Audi A3,85.0,17736.0,1.0,Automatic,7.0,23550
Audi A3,85.0,29101.0,1.0,Manual,7.0,19900
Audi A3,85.0,10.0,0.0,Automatic,7.0,23400
Audi A3,110.0,1.0,0.0,Automatic,6.0,23572
Audi A3,85.0,26950.0,1.0,Automatic,7.0,23500
Audi A3,85.0,18000.0,1.0,Manual,6.0,19900
Audi A3,85.0,15.0,1.0,Automatic,7.0,23400
Audi A3,85.0,100.0,0.0,Automatic,6.0,23360
Audi A3,85.0,20000.0,1.0,Automatic,7.0,23400
Audi A3,85.0,24186.0,1.0,Automatic,7.0,23400
Audi A3,85.0,6530.0,1.0,Automatic,7.0,23389
Audi A3,85.0,21500.0,1.0,Automatic,7.0,23300
Audi A3,85.0,6820.0,1.0,Automatic,7.0,23370
Audi A3,85.0,3249.0,1.0,Automatic,7.0,23350
Audi A3,85.0,6063.0,1.0,Automatic,7.0,23300
Audi A3,85.0,4170.0,1.0,Automatic,7.0,23240
Audi A3,85.0,5000.0,1.0,Automatic,7.0,23300
Audi A3,110.0,10.0,1.0,Automatic,6.0,23290
Audi A3,85.0,14216.0,1.0,Automatic,7.0,23300
Audi A3,85.0,14231.0,1.0,Automatic,7.0,23200
Audi A3,110.0,26564.0,1.0,Automatic,7.0,23280
Audi A3,85.0,6720.0,1.0,Automatic,7.0,23250
Audi A3,81.0,22000.0,1.0,Automatic,7.0,23500
Audi A3,85.0,300.0,1.0,Automatic,7.0,23500
Audi A3,85.0,4311.0,0.0,Automatic,7.0,23500
Audi A3,85.0,300.0,0.0,Automatic,7.0,23500
Audi A3,85.0,300.0,0.0,Automatic,7.0,23500
Audi A3,85.0,9000.0,1.0,Automatic,6.0,23500
Audi A3,85.0,9868.0,1.0,Automatic,7.0,23500
Audi A3,85.0,2417.0,0.0,Automatic,7.0,23500
Audi A3,85.0,3811.0,0.0,Automatic,7.0,23500
Audi A3,85.0,13839.0,1.0,Automatic,7.0,23500
Audi A3,85.0,1.0,0.0,Automatic,6.0,23500
Audi A3,85.0,10.0,0.0,Automatic,7.0,23500
Audi A3,85.0,10.0,0.0,Automatic,7.0,23500
Audi A3,85.0,10205.0,1.0,Automatic,7.0,23500
Audi A3,85.0,1.0,1.0,Automatic,7.0,23500
Audi A3,85.0,15200.0,1.0,Automatic,7.0,23500
Audi A3,85.0,7860.0,1.0,Automatic,7.0,23200
Audi A3,85.0,10.0,0.0,Automatic,7.0,23500
Audi A3,85.0,15378.0,1.0,Automatic,7.0,23500
Audi A3,85.0,7860.0,1.0,Automatic,7.0,23200
Audi A3,85.0,10.0,0.0,Automatic,7.0,23500
Audi A3,81.0,27815.0,1.0,Automatic,7.0,23500
Audi A3,85.0,7778.0,1.0,Automatic,7.0,23500
Audi A3,81.0,27815.0,1.0,Automatic,7.0,23500
Audi A3,85.0,14900.0,1.0,Automatic,6.0,23499
Audi A3,85.0,5000.0,1.0,Automatic,6.0,23490
Audi A3,110.0,7487.0,1.0,Automatic,7.0,23490
Audi A3,85.0,21514.0,1.0,Automatic,7.0,23490
Audi A3,85.0,2267.0,1.0,Automatic,7.0,23480
Audi A3,85.0,5156.0,1.0,Automatic,6.0,23490
Audi A3,85.0,5778.0,1.0,Automatic,7.0,23480
Audi A3,85.0,24887.0,1.0,Automatic,7.0,23480
Audi A3,85.0,5939.0,1.0,Automatic,7.0,23470
Audi A3,110.0,10837.0,1.0,Automatic,7.0,23450
Audi A3,85.0,100.0,1.0,Automatic,7.0,23444
Audi A3,85.0,19440.0,1.0,Automatic,7.0,23440
Audi A3,85.0,19440.0,1.0,Automatic,7.0,23440
Audi A3,85.0,5740.0,1.0,Automatic,6.0,23440
Audi A3,85.0,5324.0,1.0,Automatic,7.0,23430
Audi A3,85.0,5025.0,1.0,Automatic,7.0,23430
Audi A3,85.0,1031.0,1.0,Automatic,7.0,23420
Audi A3,85.0,10800.0,1.0,Automatic,6.0,23400
Audi A3,85.0,19200.0,1.0,Automatic,7.0,22950
Audi A3,85.0,17900.0,1.0,Automatic,7.0,22940
Audi A3,85.0,7098.0,1.0,Automatic,6.0,22930
Audi A3,85.0,24000.0,1.0,Automatic,7.0,22900
Audi A3,110.0,10.0,0.0,Automatic,7.0,22960
Audi A3,85.0,18000.0,1.0,Automatic,7.0,22900
Audi A3,85.0,20500.0,1.0,Automatic,7.0,22900
Audi A3,85.0,20500.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,7.0,22900
Audi A3,85.0,12900.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,7.0,22900
Audi A3,85.0,21837.0,1.0,Automatic,7.0,22900
Audi A3,85.0,28500.0,1.0,Automatic,7.0,22900
Audi A3,85.0,27900.0,1.0,Automatic,7.0,22900
Audi A3,85.0,14900.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,7.0,22900
Audi A3,85.0,14391.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,7.0,22900
Audi A3,85.0,8800.0,1.0,Automatic,7.0,22900
Audi A3,85.0,7970.0,1.0,Automatic,7.0,22900
Audi A3,85.0,11975.0,1.0,Automatic,7.0,22900
Audi A3,85.0,15414.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,6.0,22900
Audi A3,85.0,20410.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,6.0,22900
Audi A3,85.0,1.0,0.0,Automatic,6.0,22900
Audi A3,85.0,10.0,0.0,Automatic,6.0,22900
Audi A3,85.0,21035.0,1.0,Automatic,7.0,22900
Audi A3,85.0,19000.0,1.0,Automatic,7.0,22800
Audi A3,85.0,22800.0,1.0,Automatic,7.0,22800
Audi A3,85.0,15482.0,1.0,Automatic,7.0,22900
Audi A3,85.0,17976.0,1.0,Automatic,7.0,22900
Audi A3,85.0,1.0,0.0,Automatic,6.0,22900
Audi A3,85.0,25142.0,1.0,Automatic,7.0,22900
Audi A3,110.0,24205.0,1.0,Automatic,7.0,22812
Audi A3,85.0,20000.0,1.0,Automatic,7.0,22800
